"INSERTION_ANGLE","PHYLLOTAXY","BRANCH_ELASTICITY","INTERNODE_FLENGTH","LONGGU_PEAK_POSITION","SEED","ORCHARD"
0.865510323859879,51.3128379554977,0.00361657565584586,0.76395625914332,0.245875625655514,1,FALSE
89.4690424560784,25.56991319542,0.701630338142046,0.602724675007093,0.528511499809807,1,FALSE
72.4804042069333,37.9655593247156,0.19081947752123,0.0661233392038323,0.999486999597069,1,FALSE
32.8117503504155,341.824094557765,1.35117877828555,0.780335617953476,0.699037774313208,1,FALSE
43.9598013120272,264.001563341034,0.602797724147925,0.800129112156102,0.523002783798785,1,FALSE
25.8501902788716,17.5879827064782,1.54262074716221,0.34306251464774,0.274439995249063,1,FALSE
54.5844203061941,179.789838758239,1.32595427015322,0.0888903405704142,0.038457918847624,1,FALSE
78.1227226507097,202.505460125836,1.2781394427519,0.176301552618817,0.969036293928518,1,FALSE
50.2656567002518,210.899908226128,0.925863537853755,0.379460263118533,0.62693323659052,1,FALSE
12.7245407694147,225.338684195438,0.846196954499634,0.74127074668981,0.139608207228581,1,FALSE
28.0119061036385,144.950333634236,1.67571298872079,0.543696302675351,0.445094492386983,1,FALSE
51.5395126654173,96.522892326433,0.76473220557421,0.974147322574091,0.697556541638579,1,FALSE
22.1333093410694,60.6046279333722,1.69460737205929,0.963971737761619,0.599698201019975,1,FALSE
8.03486514432001,146.855366312631,1.84215819539449,0.262522568725621,0.910223417834209,1,FALSE
66.9411653592108,233.769833079821,1.59897135689001,0.761007836399681,0.908063602965202,1,FALSE
38.6285492015807,146.270894796929,0.872550448892697,0.878274280960357,0.321975680931523,1,FALSE
13.9746245559466,167.66621743724,1.802870952999,0.550700037756042,0.390767571917916,1,FALSE
77.622963646399,347.530034266731,1.00427585563282,0.535185706280523,0.352905625018303,1,FALSE
25.2528578474863,164.011916493408,0.00109075775660519,0.445613461925965,0.690737853056088,1,FALSE
72.8394748110912,255.514952344558,1.95925425946871,0.662442103505833,0.932709126003081,1,FALSE
18.612425536712,108.293317090481,0.0793969941638445,0.378431947591734,0.903220841608908,1,FALSE
61.4605486383883,187.240020427294,0.776001053285948,0.853193528097033,0.785323691497177,1,FALSE
74.8230461629517,177.795098061477,1.09403875230843,0.969216981974396,0.220763630130541,1,FALSE
80.0113465213139,152.732879352927,0.960352454818122,0.460597043513661,0.0626202285444102,1,FALSE
2.52610574616929,305.953961651701,1.90278461754173,0.130436061864454,0.508452881799666,1,FALSE
87.3788508166293,274.706471134101,1.13283314773988,0.4956266532437,0.0865842989860322,1,FALSE
14.2280446350693,89.188983925928,0.0137751408719898,0.904461307285789,0.0191108431150055,1,FALSE
72.197391920254,99.3010849644782,1.69486531751949,0.975626522578839,0.59760346275853,1,FALSE
69.7034976148958,21.7492291114059,1.56869822294726,0.787495751244518,0.788915852579125,1,FALSE
63.6560981551263,14.2760429951334,0.3972374480285,0.155613081980832,0.706035507277554,1,FALSE
44.7700563705569,61.0398562410755,0.0999631391966373,0.351606725349826,0.94979152578745,1,FALSE
46.4775657013131,343.931004485074,1.01956232625287,0.354700979571241,0.416197877899678,1,FALSE
26.4812419235168,3.22882102767569,0.580644149871968,0.201172411855688,0.642821255704374,1,FALSE
31.0652164649331,223.617989124005,1.01423800964152,0.198769298467416,0.212640239568886,1,FALSE
76.1297041061012,130.141548610051,1.57866286143801,0.554436006066606,0.503004515082682,1,FALSE
27.9904625052654,320.74072731261,0.496248202176193,0.569783058111145,0.0675500950591685,1,FALSE
4.6604507816533,91.4171679974016,1.14778746505632,0.118810249719446,0.677273780509454,1,FALSE
68.6076697912027,27.9561690131709,0.575759410241963,0.589324466854029,0.538621575612875,1,FALSE
55.4485225232199,329.043392007318,1.40657048136523,0.506680195806632,0.587654021297702,1,FALSE
10.0098789078572,334.088313454339,1.85082864334603,0.382642617192246,0.902025187726421,1,FALSE
36.61615961969,358.152047753815,0.60722435336827,0.705030783759803,0.733190531346414,1,FALSE
74.5360177460478,235.021376367625,1.74011800197547,0.412779933720228,0.716725342321878,1,FALSE
60.5336473002129,50.2037320191811,1.33360723547091,0.55863195051713,0.679382364149655,1,FALSE
76.9699385907523,125.882238544107,0.553890095111322,0.529754208737406,0.76926525264758,1,FALSE
44.088302909295,86.2625628502768,0.0309667678056955,0.344247926844444,0.0756812149356894,1,FALSE
53.9899606425818,87.2683086805001,0.392175043314232,0.0299799308503386,0.809090046227763,1,FALSE
51.3505117336581,139.656649418387,1.40763359272807,0.277932133172146,0.92930215613994,1,FALSE
75.8714901392906,34.9267110803157,0.377356967187377,0.926501168488246,0.664758477844671,1,FALSE
56.9749956081016,209.158260359849,0.817157652754074,0.0287533373614899,0.219844408585419,1,FALSE
50.3120896297044,118.608601841779,1.93246681610982,0.422137311307807,0.816055230963744,1,FALSE
45.1699475006421,229.593390385549,0.545483301622133,0.0114356645786153,0.0237632155292548,1,FALSE
73.0615275551783,145.459773927995,1.64736768200554,0.710410331854948,0.721759696507737,1,FALSE
72.2277203420049,266.08617373165,0.394600443056694,0.297631236505308,0.955093276461708,1,FALSE
0.770827800670868,154.165612535324,0.610038270464605,0.165931233496241,0.950273461814877,1,FALSE
23.8354657118464,40.4855965019432,0.693519991001635,0.470783541639097,0.882753220305413,1,FALSE
17.9119647979608,309.388004575295,1.50914323410042,0.584346112522704,0.553830263766995,1,FALSE
69.0409055283471,302.051238264674,0.416538180634217,0.773328460979126,0.100409010601927,1,FALSE
22.4772061931673,68.391493554423,1.8609674869985,0.403966121789364,0.392559235018827,1,FALSE
3.39217275061475,196.611455524541,0.242868817093278,0.893294470440999,0.40914646359095,1,FALSE
1.65426070724424,97.7744372083935,1.08943603099625,0.876093183103693,0.198453411286229,1,FALSE
37.7500673736828,225.150634219087,0.335224052694413,0.818302730111612,0.62991557707713,1,FALSE
62.9077521229736,51.9195621319989,0.922017467865002,0.418598774412066,0.605843942993698,1,FALSE
27.0095234503947,33.2999662865309,0.0513860926305473,0.524589048428974,0.70170169366286,1,FALSE
17.499498045824,282.788843658699,0.803450642494926,0.384943256736108,0.225592279796599,1,FALSE
82.9909776538965,134.879644227362,0.677636022594378,0.621038828132841,0.458371349525405,1,FALSE
65.1854311453812,329.494361438803,0.831505003373046,0.161830905347622,0.347282989959862,1,FALSE
27.4932100166832,299.303847246461,0.501244152429752,0.843149833110451,0.165601587602126,1,FALSE
41.6877514336369,336.337933120464,0.688590874407744,0.341684040864008,0.837818971646155,1,FALSE
14.0138002926402,191.122146042024,1.66940836172964,0.445240721372326,0.576355299791839,1,FALSE
15.9680139074198,170.377091444447,0.241729359330094,0.729144114386043,0.524768333252997,1,FALSE
