"INSERTION_ANGLE","PHYLLOTAXY","BRANCH_ELASTICITY","INTERNODE_FLENGTH","LONGGU_PEAK_POSITION","SEED","ORCHARD"
4.41819707043306,295.32671355846,0.883291719244392,0.0335884708719333,0.970916179209986,1,FALSE
63.5879493759175,156.532888126149,1.5867634832819,0.719936186262855,0.0261872065582636,1,FALSE
40.1451044190167,199.887897910116,1.72714331382164,0.415790152908385,0.339285657099685,1,FALSE
69.9827742280739,82.2830309201986,0.291269387890034,0.873027183639084,0.313099856786423,1,FALSE
12.5868428583628,144.563629067835,0.974178128466441,0.53722294285036,0.0469525888051229,1,FALSE
71.1399856232472,12.5548626150251,1.16344837075408,0.812789943029244,0.157534921656005,1,FALSE
23.1881554799751,169.100791928836,0.0699183033262862,0.08140994994167,0.445350954858819,1,FALSE
50.0351015951981,260.709669341848,0.897965139012586,0.362245374789796,0.854063175182124,1,FALSE
3.81146864784171,198.957693352963,1.99847411855967,0.165079361780851,0.0102947942522627,1,FALSE
89.4301045353463,116.149083209081,1.70793953021472,0.835957546674639,0.229738085420411,1,FALSE
16.9881448204289,89.5145282737813,1.58989681967519,0.494980080330897,0.142327759897191,1,FALSE
8.22798215591076,179.275967885425,1.01760800115579,0.621669906191933,0.275324832483094,1,FALSE
87.4955023727437,189.186064207677,0.194325917530197,0.131346307673685,0.21583681467689,1,FALSE
70.126685353778,39.4474970582435,0.633310199958952,0.945672341790573,0.0591743231768392,1,FALSE
79.9078322996006,218.810844360053,0.272440162145056,0.0405853440489973,0.0113151727061616,1,FALSE
50.8759727814892,349.58598674954,0.697894769833356,0.68070631165684,0.611182004956775,1,FALSE
81.1741057937718,206.819763723993,0.56323003200736,0.736808910556197,0.319183561895364,1,FALSE
50.7657242389597,240.349590753808,1.6217691327393,0.884459877646262,0.458403829249553,1,FALSE
47.9487471708086,298.902158435384,0.196316250662175,0.122146117029337,0.578793158748042,1,FALSE
49.2513907703797,202.393766283472,0.459294574611744,0.973838930217199,0.380792495068544,1,FALSE
8.11231333248717,349.187879952075,0.869781888905781,0.475825668366751,0.752818788808377,1,FALSE
61.8889012679931,26.9647953411696,1.42018318850019,0.390471455931399,0.130851322188851,1,FALSE
24.4638820745068,177.051031286122,0.091558258655881,0.880212435919649,0.073679359094544,1,FALSE
4.89467512272588,197.659643100693,1.03361266377704,0.540102910908825,0.0672569559948162,1,FALSE
29.0417539708234,59.634457371063,1.93029317281623,0.987390092793745,0.665073381958358,1,FALSE
75.8224935484768,247.745641872024,0.37397728285456,0.505060445345513,0.501676748366645,1,FALSE
27.4760345409976,107.619259405787,1.74580380922425,0.810028315600634,0.511876358208405,1,FALSE
85.4131516661866,342.087710668452,0.813556152825169,0.303474252225329,0.244539169060846,1,FALSE
63.6487866259933,95.0822462225817,0.0704111029861284,0.603733049025497,0.000340350982265781,1,FALSE
22.5450993241828,190.318549769913,0.363129241163582,0.192907233054169,0.0693813171258462,1,FALSE
15.4244347328829,298.270858852137,1.01212477728435,0.167663270588676,0.624635178958093,1,FALSE
68.5024557959136,9.25686114191895,0.78145347809082,0.472817004044805,0.705016503906677,1,FALSE
77.9259850776188,239.2976114324,0.888778575288212,0.315376187281647,0.0443592101990049,1,FALSE
37.2726336330184,5.4365300551809,0.713523795895313,0.714892341933401,0.492031728438334,1,FALSE
75.7050462501034,182.755061772297,0.483673398382046,0.657717727584133,0.972540101432507,1,FALSE
41.5574229420256,215.10419806379,1.57574401159015,0.603052578503205,0.535557697162219,1,FALSE
48.2953982223838,30.1525967281452,1.18183221844889,0.751355153330851,0.678602971398974,1,FALSE
41.8875252687738,309.377850034606,1.10874798371614,0.7261480885637,0.317392400280763,1,FALSE
33.8485946567421,86.8681815238139,1.39264804427707,0.478058662479977,0.947683037167711,1,FALSE
36.3300835974518,98.0147102249329,0.54493843603134,0.914073817582651,0.692144540512856,1,FALSE
43.6105671098842,68.739796599097,0.244064105150228,0.833841419384772,0.332185037793985,1,FALSE
40.6576371811676,282.142609216983,1.30208180221939,0.0184641078484558,0.523777277515101,1,FALSE
33.4725991212904,305.620872776088,1.15147725915165,0.204496274993761,0.867679355680688,1,FALSE
12.0728576906217,196.531041398627,0.250924565560443,0.521584418798601,0.85938456793986,1,FALSE
53.4015326601376,105.560095018998,0.7612592413022,0.0514612701561172,0.589073580861302,1,FALSE
44.0266900757736,22.1678606583319,1.44240462604038,0.549039395006791,0.82088819629232,1,FALSE
14.0201665074422,306.787868101667,0.377556467531003,0.371272530602078,0.936882449678599,1,FALSE
83.6331840657085,198.32724449647,1.32634461625397,0.347781294167253,0.0941907535868876,1,FALSE
80.5832958865942,127.580002624788,0.169707155241046,0.361118788350166,0.70296396619056,1,FALSE
66.840970950658,297.627617300275,0.0036097971518612,0.0427601242698044,0.450470164685742,1,FALSE
34.2255789110792,24.8582743057283,0.214459843748726,0.369581259926991,0.639030031021276,1,FALSE
25.688346566109,63.2128897830548,0.650826957120562,0.00684375857475721,0.503281898572537,1,FALSE
58.6042240391072,160.957327300343,1.63131297899436,0.20527386948824,0.835827311446723,1,FALSE
83.5001432962748,337.983367565863,1.16761036013862,0.117976346889483,0.890532577437622,1,FALSE
20.9368202408242,176.152865556903,1.06184196607748,0.207335456291068,0.790346673054273,1,FALSE
65.1892041016767,323.711611583777,0.515064795241663,0.724012963071721,0.0849607180088361,1,FALSE
36.2553998339668,134.770136468917,1.61039994830712,0.692625063232429,0.167166139849871,1,FALSE
56.9657303140405,262.750801189533,0.143657897600355,0.456884524480249,0.407326043640593,1,FALSE
61.1957973198159,247.197318666196,0.551556471709289,0.0706313079778366,0.0760614085145232,1,FALSE
38.865241619133,174.850918474025,0.0882786633462557,0.840393682342834,0.481201382659815,1,FALSE
56.2031226166434,43.6818161958389,0.0374365280630993,0.678292962358551,0.494632989266995,1,FALSE
16.2699675716109,344.339722331841,1.49588735266155,0.708489752613257,0.484202394706872,1,FALSE
30.9911344869276,99.564094176753,0.246465626788337,0.565235402383135,0.189146277811757,1,FALSE
66.0003203938386,79.1833478828215,0.348306412152884,0.304569791428772,0.708379271617273,1,FALSE
38.9281163508799,32.5787596442024,1.03903002635982,0.853136261603875,0.423692762661375,1,FALSE
68.6636182170661,33.6910146166794,1.01702107001273,0.596427228692748,0.108035634213177,1,FALSE
3.28856494103873,291.788869678597,0.287898839179743,0.272582964624757,0.940239623472896,1,FALSE
13.2593265638025,211.787660292767,0.301114260116538,0.43935742503422,0.88616217708181,1,FALSE
54.2459820315792,318.80391541642,1.55977047902575,0.771268644363777,0.138563176864465,1,FALSE
12.6887801412387,41.4898127635645,0.0486927305110004,0.696769024977451,0.300714663519303,1,FALSE
52.8680052836279,340.923465534844,1.90620256352288,0.508931951391754,0.29880885696156,1,FALSE
16.4514139619782,37.7443644053475,1.24789605714995,0.912009414172628,0.44943995971836,1,FALSE
9.98935943702486,214.095880146145,1.5437584706495,0.961118156744674,0.287707883780086,1,FALSE
49.6124408420836,10.2112131908282,1.36679976741968,0.619549828240826,0.247774418242154,1,FALSE
